pais_de_nacimiento,sexo,edad,anno,total
Otros países con nivel de desarrollo medio,Mujeres,95,2021,82
Otros países con nivel de desarrollo medio,Mujeres,96,2024,62
Otros países con nivel de desarrollo medio,Mujeres,96,2023,66
Otros países con nivel de desarrollo medio,Mujeres,96,2022,65
Otros países con nivel de desarrollo medio,Mujeres,96,2021,66
Otros países con nivel de desarrollo medio,Mujeres,97,2024,54
Otros países con nivel de desarrollo medio,Mujeres,97,2023,46
Otros países con nivel de desarrollo medio,Mujeres,97,2022,55
Otros países con nivel de desarrollo medio,Mujeres,97,2021,40
Otros países con nivel de desarrollo medio,Mujeres,98,2024,36
Otros países con nivel de desarrollo medio,Mujeres,98,2023,42
Otros países con nivel de desarrollo medio,Mujeres,98,2022,31
Otros países con nivel de desarrollo medio,Mujeres,98,2021,33
Otros países con nivel de desarrollo medio,Mujeres,99,2024,36
Otros países con nivel de desarrollo medio,Mujeres,99,2023,25
Otros países con nivel de desarrollo medio,Mujeres,99,2022,23
Otros países con nivel de desarrollo medio,Mujeres,99,2021,18
Otros países con nivel de desarrollo medio,Mujeres,100,2024,40
Otros países con nivel de desarrollo medio,Mujeres,100,2023,40
Otros países con nivel de desarrollo medio,Mujeres,100,2022,42
Otros países con nivel de desarrollo medio,Mujeres,100,2021,42
Otros países con nivel de desarrollo bajo,Hombres,0,2024,25
Otros países con nivel de desarrollo bajo,Hombres,0,2023,29
Otros países con nivel de desarrollo bajo,Hombres,0,2022,30
Otros países con nivel de desarrollo bajo,Hombres,0,2021,19
Otros países con nivel de desarrollo bajo,Hombres,1,2024,98
Otros países con nivel de desarrollo bajo,Hombres,1,2023,95
Otros países con nivel de desarrollo bajo,Hombres,1,2022,92
Otros países con nivel de desarrollo bajo,Hombres,1,2021,46
Otros países con nivel de desarrollo bajo,Hombres,2,2024,177
Otros países con nivel de desarrollo bajo,Hombres,2,2023,173
Otros países con nivel de desarrollo bajo,Hombres,2,2022,120
Otros países con nivel de desarrollo bajo,Hombres,2,2021,92
Otros países con nivel de desarrollo bajo,Hombres,3,2024,260
Otros países con nivel de desarrollo bajo,Hombres,3,2023,214
Otros países con nivel de desarrollo bajo,Hombres,3,2022,200
Otros países con nivel de desarrollo bajo,Hombres,3,2021,164
Otros países con nivel de desarrollo bajo,Hombres,4,2024,297
Otros países con nivel de desarrollo bajo,Hombres,4,2023,275
Otros países con nivel de desarrollo bajo,Hombres,4,2022,254
Otros países con nivel de desarrollo bajo,Hombres,4,2021,248
Otros países con nivel de desarrollo bajo,Hombres,5,2024,364
Otros países con nivel de desarrollo bajo,Hombres,5,2023,343
Otros países con nivel de desarrollo bajo,Hombres,5,2022,353
Otros países con nivel de desarrollo bajo,Hombres,5,2021,287
Otros países con nivel de desarrollo bajo,Hombres,6,2024,436
Otros países con nivel de desarrollo bajo,Hombres,6,2023,439
Otros países con nivel de desarrollo bajo,Hombres,6,2022,382
Otros países con nivel de desarrollo bajo,Hombres,6,2021,359
Otros países con nivel de desarrollo bajo,Hombres,7,2024,541
Otros países con nivel de desarrollo bajo,Hombres,7,2023,500
Otros países con nivel de desarrollo bajo,Hombres,7,2022,464
Otros países con nivel de desarrollo bajo,Hombres,7,2021,409
Otros países con nivel de desarrollo bajo,Hombres,8,2024,608
Otros países con nivel de desarrollo bajo,Hombres,8,2023,536
Otros países con nivel de desarrollo bajo,Hombres,8,2022,498
Otros países con nivel de desarrollo bajo,Hombres,8,2021,427
Otros países con nivel de desarrollo bajo,Hombres,9,2024,615
Otros países con nivel de desarrollo bajo,Hombres,9,2023,586
Otros países con nivel de desarrollo bajo,Hombres,9,2022,521
Otros países con nivel de desarrollo bajo,Hombres,9,2021,502
Otros países con nivel de desarrollo bajo,Hombres,10,2024,660
Otros países con nivel de desarrollo bajo,Hombres,10,2023,614
Otros países con nivel de desarrollo bajo,Hombres,10,2022,600
Otros países con nivel de desarrollo bajo,Hombres,10,2021,575
Otros países con nivel de desarrollo bajo,Hombres,11,2024,714
Otros países con nivel de desarrollo bajo,Hombres,11,2023,681
Otros países con nivel de desarrollo bajo,Hombres,11,2022,664
Otros países con nivel de desarrollo bajo,Hombres,11,2021,587
Otros países con nivel de desarrollo bajo,Hombres,12,2024,793
Otros países con nivel de desarrollo bajo,Hombres,12,2023,777
Otros países con nivel de desarrollo bajo,Hombres,12,2022,714
Otros países con nivel de desarrollo bajo,Hombres,12,2021,765
Otros países con nivel de desarrollo bajo,Hombres,13,2024,895
Otros países con nivel de desarrollo bajo,Hombres,13,2023,827
Otros países con nivel de desarrollo bajo,Hombres,13,2022,904
Otros países con nivel de desarrollo bajo,Hombres,13,2021,789
Otros países con nivel de desarrollo bajo,Hombres,14,2024,981
Otros países con nivel de desarrollo bajo,Hombres,14,2023,1063
Otros países con nivel de desarrollo bajo,Hombres,14,2022,975
Otros países con nivel de desarrollo bajo,Hombres,14,2021,929
Otros países con nivel de desarrollo bajo,Hombres,15,2024,1324
Otros países con nivel de desarrollo bajo,Hombres,15,2023,1176
Otros países con nivel de desarrollo bajo,Hombres,15,2022,1143
Otros países con nivel de desarrollo bajo,Hombres,15,2021,986
Otros países con nivel de desarrollo bajo,Hombres,16,2024,1607
Otros países con nivel de desarrollo bajo,Hombres,16,2023,1630
Otros países con nivel de desarrollo bajo,Hombres,16,2022,1408
Otros países con nivel de desarrollo bajo,Hombres,16,2021,1156
Otros países con nivel de desarrollo bajo,Hombres,17,2024,2531
Otros países con nivel de desarrollo bajo,Hombres,17,2023,2337
Otros países con nivel de desarrollo bajo,Hombres,17,2022,1896
Otros países con nivel de desarrollo bajo,Hombres,17,2021,1454
Otros países con nivel de desarrollo bajo,Hombres,18,2024,3202
Otros países con nivel de desarrollo bajo,Hombres,18,2023,2700
Otros países con nivel de desarrollo bajo,Hombres,18,2022,2277
Otros países con nivel de desarrollo bajo,Hombres,18,2021,1888
Otros países con nivel de desarrollo bajo,Hombres,19,2024,3115
Otros países con nivel de desarrollo bajo,Hombres,19,2023,3010
Otros países con nivel de desarrollo bajo,Hombres,19,2022,2815
Otros países con nivel de desarrollo bajo,Hombres,19,2021,2134
Otros países con nivel de desarrollo bajo,Hombres,20,2024,3257
Otros países con nivel de desarrollo bajo,Hombres,20,2023,3416
Otros países con nivel de desarrollo bajo,Hombres,20,2022,2714
Otros países con nivel de desarrollo bajo,Hombres,20,2021,2503
Otros países con nivel de desarrollo bajo,Hombres,21,2024,3534
Otros países con nivel de desarrollo bajo,Hombres,21,2023,3164
Otros países con nivel de desarrollo bajo,Hombres,21,2022,3108
Otros países con nivel de desarrollo bajo,Hombres,21,2021,2852
Otros países con nivel de desarrollo bajo,Hombres,22,2024,3318
Otros países con nivel de desarrollo bajo,Hombres,22,2023,3657
Otros países con nivel de desarrollo bajo,Hombres,22,2022,3389
Otros países con nivel de desarrollo bajo,Hombres,22,2021,2840
Otros países con nivel de desarrollo bajo,Hombres,23,2024,3792
Otros países con nivel de desarrollo bajo,Hombres,23,2023,3806
Otros países con nivel de desarrollo bajo,Hombres,23,2022,3445
Otros países con nivel de desarrollo bajo,Hombres,23,2021,2729
Otros países con nivel de desarrollo bajo,Hombres,24,2024,4032
Otros países con nivel de desarrollo bajo,Hombres,24,2023,3966
Otros países con nivel de desarrollo bajo,Hombres,24,2022,3299
Otros países con nivel de desarrollo bajo,Hombres,24,2021,3127
Otros países con nivel de desarrollo bajo,Hombres,25,2024,4209
Otros países con nivel de desarrollo bajo,Hombres,25,2023,3795
Otros países con nivel de desarrollo bajo,Hombres,25,2022,3587
Otros países con nivel de desarrollo bajo,Hombres,25,2021,3064
Otros países con nivel de desarrollo bajo,Hombres,26,2024,4007
Otros países con nivel de desarrollo bajo,Hombres,26,2023,4071
Otros países con nivel de desarrollo bajo,Hombres,26,2022,3646
Otros países con nivel de desarrollo bajo,Hombres,26,2021,3485
Otros países con nivel de desarrollo bajo,Hombres,27,2024,4195
Otros países con nivel de desarrollo bajo,Hombres,27,2023,4111
Otros países con nivel de desarrollo bajo,Hombres,27,2022,3985
Otros países con nivel de desarrollo bajo,Hombres,27,2021,3427
Otros países con nivel de desarrollo bajo,Hombres,28,2024,4225
Otros países con nivel de desarrollo bajo,Hombres,28,2023,4391
Otros países con nivel de desarrollo bajo,Hombres,28,2022,3858
Otros países con nivel de desarrollo bajo,Hombres,28,2021,3619
Otros países con nivel de desarrollo bajo,Hombres,29,2024,4510
Otros países con nivel de desarrollo bajo,Hombres,29,2023,4164
Otros países con nivel de desarrollo bajo,Hombres,29,2022,4040
Otros países con nivel de desarrollo bajo,Hombres,29,2021,3212
Otros países con nivel de desarrollo bajo,Hombres,30,2024,4271
Otros países con nivel de desarrollo bajo,Hombres,30,2023,4374
Otros países con nivel de desarrollo bajo,Hombres,30,2022,3518
Otros países con nivel de desarrollo bajo,Hombres,30,2021,3507
Otros países con nivel de desarrollo bajo,Hombres,31,2024,4459
Otros países con nivel de desarrollo bajo,Hombres,31,2023,3801
Otros países con nivel de desarrollo bajo,Hombres,31,2022,3928
Otros países con nivel de desarrollo bajo,Hombres,31,2021,3294
Otros países con nivel de desarrollo bajo,Hombres,32,2024,3850
Otros países con nivel de desarrollo bajo,Hombres,32,2023,4190
Otros países con nivel de desarrollo bajo,Hombres,32,2022,3624
Otros países con nivel de desarrollo bajo,Hombres,32,2021,3591
Otros países con nivel de desarrollo bajo,Hombres,33,2024,4240
Otros países con nivel de desarrollo bajo,Hombres,33,2023,3879
Otros países con nivel de desarrollo bajo,Hombres,33,2022,3881
Otros países con nivel de desarrollo bajo,Hombres,33,2021,3583
Otros países con nivel de desarrollo bajo,Hombres,34,2024,3889
Otros países con nivel de desarrollo bajo,Hombres,34,2023,4100
Otros países con nivel de desarrollo bajo,Hombres,34,2022,3827
Otros países con nivel de desarrollo bajo,Hombres,34,2021,3935
Otros países con nivel de desarrollo bajo,Hombres,35,2024,4150
Otros países con nivel de desarrollo bajo,Hombres,35,2023,4072
Otros países con nivel de desarrollo bajo,Hombres,35,2022,4171
Otros países con nivel de desarrollo bajo,Hombres,35,2021,4134
Otros países con nivel de desarrollo bajo,Hombres,36,2024,4095
Otros países con nivel de desarrollo bajo,Hombres,36,2023,4357
Otros países con nivel de desarrollo bajo,Hombres,36,2022,4366
Otros países con nivel de desarrollo bajo,Hombres,36,2021,4313
Otros países con nivel de desarrollo bajo,Hombres,37,2024,4409
Otros países con nivel de desarrollo bajo,Hombres,37,2023,4548
Otros países con nivel de desarrollo bajo,Hombres,37,2022,4494
Otros países con nivel de desarrollo bajo,Hombres,37,2021,4608
Otros países con nivel de desarrollo bajo,Hombres,38,2024,4568
Otros países con nivel de desarrollo bajo,Hombres,38,2023,4606
Otros países con nivel de desarrollo bajo,Hombres,38,2022,4700
Otros países con nivel de desarrollo bajo,Hombres,38,2021,5253
Otros países con nivel de desarrollo bajo,Hombres,39,2024,4630
Otros países con nivel de desarrollo bajo,Hombres,39,2023,4804
Otros países con nivel de desarrollo bajo,Hombres,39,2022,5399
Otros países con nivel de desarrollo bajo,Hombres,39,2021,4616
Otros países con nivel de desarrollo bajo,Hombres,40,2024,4800
Otros países con nivel de desarrollo bajo,Hombres,40,2023,5474
Otros países con nivel de desarrollo bajo,Hombres,40,2022,4698
Otros países con nivel de desarrollo bajo,Hombres,40,2021,6497
Otros países con nivel de desarrollo bajo,Hombres,41,2024,5519
Otros países con nivel de desarrollo bajo,Hombres,41,2023,4766
Otros países con nivel de desarrollo bajo,Hombres,41,2022,6520
Otros países con nivel de desarrollo bajo,Hombres,41,2021,5308
Otros países con nivel de desarrollo bajo,Hombres,42,2024,4721
Otros países con nivel de desarrollo bajo,Hombres,42,2023,6636
Otros países con nivel de desarrollo bajo,Hombres,42,2022,5264
Otros países con nivel de desarrollo bajo,Hombres,42,2021,5629
Otros países con nivel de desarrollo bajo,Hombres,43,2024,6531
Otros países con nivel de desarrollo bajo,Hombres,43,2023,5358
Otros países con nivel de desarrollo bajo,Hombres,43,2022,5557
Otros países con nivel de desarrollo bajo,Hombres,43,2021,5485
Otros países con nivel de desarrollo bajo,Hombres,44,2024,5288
Otros países con nivel de desarrollo bajo,Hombres,44,2023,5594
Otros países con nivel de desarrollo bajo,Hombres,44,2022,5490
Otros países con nivel de desarrollo bajo,Hombres,44,2021,5160
Otros países con nivel de desarrollo bajo,Hombres,45,2024,5567
Otros países con nivel de desarrollo bajo,Hombres,45,2023,5502
Otros países con nivel de desarrollo bajo,Hombres,45,2022,5103
Otros países con nivel de desarrollo bajo,Hombres,45,2021,5199
Otros países con nivel de desarrollo bajo,Hombres,46,2024,5436
Otros países con nivel de desarrollo bajo,Hombres,46,2023,5110
Otros países con nivel de desarrollo bajo,Hombres,46,2022,5149
Otros países con nivel de desarrollo bajo,Hombres,46,2021,4699
Otros países con nivel de desarrollo bajo,Hombres,47,2024,5050
Otros países con nivel de desarrollo bajo,Hombres,47,2023,5150
Otros países con nivel de desarrollo bajo,Hombres,47,2022,4670
Otros países con nivel de desarrollo bajo,Hombres,47,2021,4099
Otros países con nivel de desarrollo bajo,Hombres,48,2024,5032
Otros países con nivel de desarrollo bajo,Hombres,48,2023,4670
Otros países con nivel de desarrollo bajo,Hombres,48,2022,4040
Otros países con nivel de desarrollo bajo,Hombres,48,2021,4099
Otros países con nivel de desarrollo bajo,Hombres,49,2024,4571
Otros países con nivel de desarrollo bajo,Hombres,49,2023,3962
Otros países con nivel de desarrollo bajo,Hombres,49,2022,4046
Otros países con nivel de desarrollo bajo,Hombres,49,2021,2833
Otros países con nivel de desarrollo bajo,Hombres,50,2024,3914
Otros países con nivel de desarrollo bajo,Hombres,50,2023,4016
Otros países con nivel de desarrollo bajo,Hombres,50,2022,2766
Otros países con nivel de desarrollo bajo,Hombres,50,2021,3926
Otros países con nivel de desarrollo bajo,Hombres,51,2024,3946
Otros países con nivel de desarrollo bajo,Hombres,51,2023,2750
Otros países con nivel de desarrollo bajo,Hombres,51,2022,3861
Otros países con nivel de desarrollo bajo,Hombres,51,2021,2635
Otros países con nivel de desarrollo bajo,Hombres,52,2024,2732
Otros países con nivel de desarrollo bajo,Hombres,52,2023,3820
Otros países con nivel de desarrollo bajo,Hombres,52,2022,2625
Otros países con nivel de desarrollo bajo,Hombres,52,2021,2754
Otros países con nivel de desarrollo bajo,Hombres,53,2024,3790
Otros países con nivel de desarrollo bajo,Hombres,53,2023,2578
Otros países con nivel de desarrollo bajo,Hombres,53,2022,2745
Otros países con nivel de desarrollo bajo,Hombres,53,2021,2170
Otros países con nivel de desarrollo bajo,Hombres,54,2024,2524
Otros países con nivel de desarrollo bajo,Hombres,54,2023,2705
Otros países con nivel de desarrollo bajo,Hombres,54,2022,2140
Otros países con nivel de desarrollo bajo,Hombres,54,2021,2079
Otros países con nivel de desarrollo bajo,Hombres,55,2024,2676
Otros países con nivel de desarrollo bajo,Hombres,55,2023,2132
